timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Price_Range,VWAP,data_type
2025-06-30 16:27:00+00:00,107413.3203125,107413.3203125,107413.3203125,107413.3203125,0,0.0,0.0,-0.0001418820762867,0.0,107589.42980062516,minute
2025-06-30 16:29:00+00:00,107357.515625,107357.515625,107357.515625,107357.515625,1253376,0.0,0.0,-0.0005195322827526,0.0,107589.37384847258,minute
2025-06-30 16:31:00+00:00,107336.765625,107336.765625,107336.765625,107336.765625,74842112,0.0,0.0,-0.0001932794353446,0.0,107585.7863668374,minute
2025-06-30 16:32:00+00:00,107360.6796875,107360.6796875,107360.6796875,107360.6796875,0,0.0,0.0,0.0002227947000335,0.0,107585.7863668374,minute
2025-06-30 16:33:00+00:00,107397.34375,107397.34375,107397.34375,107397.34375,930324480,0.0,0.0,0.0003415036362168,0.0,107557.51121652187,minute
2025-06-30 16:34:00+00:00,107406.328125,107406.328125,107406.328125,107406.328125,2084864,0.0,0.0,8.365546750321862e-05,0.0,107557.4603975014,minute
2025-06-30 16:35:00+00:00,107381.40625,107381.40625,107381.40625,107381.40625,41644032,0.0,0.0,-0.0002320335815874,0.0,107556.28620811652,minute
2025-06-30 16:36:00+00:00,107381.125,107381.125,107381.125,107381.125,0,0.0,0.0,-2.6191685303933454e-06,0.0,107556.28620811652,minute
2025-06-30 16:37:00+00:00,107341.046875,107341.046875,107341.046875,107341.046875,397312,0.0,0.0,-0.0003732324931406,0.0,107556.27251302924,minute
2025-06-30 16:38:00+00:00,107361.9921875,107361.9921875,107361.9921875,107361.9921875,0,0.0,0.0,0.0001951286400661,0.0,107556.27251302924,minute
2025-06-30 16:39:00+00:00,107373.890625,107373.890625,107373.890625,107373.890625,0,0.0,0.0,0.0001108254164958,0.0,107556.27251302924,minute
2025-06-30 16:40:00+00:00,107367.0234375,107367.0234375,107367.0234375,107367.0234375,78262272,0.0,0.0,-6.395584122009801e-05,0.0,107553.9299655311,minute
2025-06-30 16:42:00+00:00,107537.1484375,107537.1484375,107537.1484375,107537.1484375,0,0.0,0.0,0.0015845181746985,0.0,107553.9299655311,minute
2025-06-30 16:43:00+00:00,107546.796875,107546.796875,107546.796875,107546.796875,104804352,0.0,0.0,8.9721902060802e-05,0.0,107553.8136549142,minute
2025-06-30 16:44:00+00:00,107530.5234375,107530.5234375,107530.5234375,107530.5234375,0,0.0,0.0,-0.0001513149435674,0.0,107553.8136549142,minute
2025-06-30 16:45:00+00:00,107549.203125,107549.203125,107549.203125,107549.203125,5275648,0.0,0.0,0.0001737152103686,0.0,107553.80987368818,minute
2025-06-30 16:47:00+00:00,107591.375,107591.375,107591.375,107591.375,75223040,0.0,0.0,0.0003921170382916,0.0,107554.24407648298,minute
2025-06-30 16:48:00+00:00,107668.984375,107668.984375,107668.984375,107668.984375,0,0.0,0.0,0.0007213345400596,0.0,107554.24407648298,minute
2025-06-30 16:49:00+00:00,107637.359375,107637.359375,107637.359375,107637.359375,0,0.0,0.0,-0.0002937243272385,0.0,107554.24407648298,minute
2025-06-30 16:50:00+00:00,107605.5234375,107605.5234375,107605.5234375,107605.5234375,52731904,0.0,0.0,-0.0002957703318332,0.0,107554.6562386792,minute
2025-06-30 16:52:00+00:00,107551.8671875,107551.8671875,107551.8671875,107551.8671875,1422016512,0.0,0.0,-0.0004986384368192,0.0,107554.15940355862,minute
2025-06-30 16:53:00+00:00,107620.0390625,107620.0390625,107620.0390625,107620.0390625,0,0.0,0.0,0.0006338511527759,0.0,107554.15940355862,minute
2025-06-30 16:54:00+00:00,107644.484375,107644.484375,107644.484375,107644.484375,0,0.0,0.0,0.0002271446164947,0.0,107554.15940355862,minute
2025-06-30 16:56:00+00:00,107739.2109375,107739.2109375,107739.2109375,107739.2109375,141905920,0.0,0.0,0.0008799945770561,0.0,107557.3915561389,minute
2025-06-30 16:57:00+00:00,107709.109375,107709.109375,107709.109375,107709.109375,0,0.0,0.0,-0.000279392824934,0.0,107557.3915561389,minute
2025-06-30 16:58:00+00:00,107705.7421875,107705.7421875,107705.7421875,107705.7421875,283635712,0.0,0.0,-3.1261863732257034e-05,0.0,107562.39588740232,minute
2025-06-30 17:00:00+00:00,107649.78125,107649.78125,107649.78125,107649.78125,938549248,0.0,0.0,-0.0005195724607011,0.0,107571.17062349812,minute
2025-06-30 17:01:00+00:00,107659.25,107659.25,107659.25,107659.25,0,0.0,0.0,8.795884106826968e-05,0.0,107571.17062349812,minute
2025-06-30 17:02:00+00:00,107643.1484375,107643.1484375,107643.1484375,107643.1484375,0,0.0,0.0,-0.0001495604186356,0.0,107571.17062349812,minute
2025-06-30 17:03:00+00:00,107648.671875,107648.671875,107648.671875,107648.671875,0,0.0,0.0,5.131248556144996e-05,0.0,107571.17062349812,minute
2025-06-30 17:04:00+00:00,107641.8515625,107641.8515625,107641.8515625,107641.8515625,970014720,0.0,0.0,-6.335714487881727e-05,0.0,107577.81625323958,minute
2025-06-30 17:05:00+00:00,107650.0,107650.0,107650.0,107650.0,0,0.0,0.0,7.569952933472734e-05,0.0,107577.81625323958,minute
2025-06-30 17:06:00+00:00,107631.328125,107631.328125,107631.328125,107631.328125,977031168,0.0,0.0,-0.0001734498374361,0.0,107582.44557899056,minute
2025-06-30 17:07:00+00:00,107612.484375,107612.484375,107612.484375,107612.484375,1453834240,0.0,0.0,-0.0001750768138633,0.0,107585.87141979088,minute
2025-06-30 17:08:00+00:00,107592.3984375,107592.3984375,107592.3984375,107592.3984375,0,0.0,0.0,-0.0001866506253123,0.0,107585.87141979088,minute
2025-06-30 17:09:00+00:00,107612.5078125,107612.5078125,107612.5078125,107612.5078125,0,0.0,0.0,0.0001869033062933,0.0,107585.87141979088,minute
2025-06-30 17:10:00+00:00,107650.6875,107650.6875,107650.6875,107650.6875,8593408,0.0,0.0,0.0003547885675754,0.0,107585.91508396911,minute
2025-06-30 17:12:00+00:00,107626.8515625,107626.8515625,107626.8515625,107626.8515625,0,0.0,0.0,-0.0002214192779772,0.0,107585.91508396911,minute
2025-06-30 17:13:00+00:00,107608.8984375,107608.8984375,107608.8984375,107608.8984375,0,0.0,0.0,-0.0001668089769361,0.0,107585.91508396911,minute
2025-06-30 17:15:00+00:00,107626.03125,107626.03125,107626.03125,107626.03125,12251136,0.0,0.0,0.000159213715118,0.0,107585.95357468424,minute
2025-06-30 17:16:00+00:00,107632.8984375,107632.8984375,107632.8984375,107632.8984375,0,0.0,0.0,6.380600882738285e-05,0.0,107585.95357468424,minute
2025-06-30 17:17:00+00:00,107606.046875,107606.046875,107606.046875,107606.046875,988262400,0.0,0.0,-0.0002494735614277,0.0,107587.3970434299,minute
2025-06-30 17:18:00+00:00,107612.109375,107612.109375,107612.109375,107612.109375,0,0.0,0.0,5.633977063612683e-05,0.0,107587.3970434299,minute
2025-06-30 17:19:00+00:00,107679.078125,107679.078125,107679.078125,107679.078125,0,0.0,0.0,0.0006223161165499,0.0,107587.3970434299,minute
2025-06-30 17:20:00+00:00,107681.65625,107681.65625,107681.65625,107681.65625,0,0.0,0.0,2.394267340410927e-05,0.0,107587.3970434299,minute
2025-06-30 17:22:00+00:00,107617.6171875,107617.6171875,107617.6171875,107617.6171875,161644544,0.0,0.0,-0.0005947072577646,0.0,107587.74801191696,minute
2025-06-30 17:23:00+00:00,107690.890625,107690.890625,107690.890625,107690.890625,9183232,0.0,0.0,0.0006808684248447,0.0,107587.81601956884,minute
2025-06-30 17:24:00+00:00,107673.6953125,107673.6953125,107673.6953125,107673.6953125,0,0.0,0.0,-0.000159672859981,0.0,107587.81601956884,minute
2025-06-30 17:25:00+00:00,107689.2265625,107689.2265625,107689.2265625,107689.2265625,0,0.0,0.0,0.0001442436795255,0.0,107587.81601956884,minute
2025-06-30 17:26:00+00:00,107739.8203125,107739.8203125,107739.8203125,107739.8203125,864333824,0.0,0.0,0.0004698125487105,0.0,107596.69806037175,minute
2025-06-30 17:27:00+00:00,107757.3125,107757.3125,107757.3125,107757.3125,0,0.0,0.0,0.000162355825815,0.0,107596.69806037175,minute
2025-06-30 17:28:00+00:00,107762.234375,107762.234375,107762.234375,107762.234375,0,0.0,0.0,4.567555450130101e-05,0.0,107596.69806037175,minute
2025-06-30 17:30:00+00:00,107777.4921875,107777.4921875,107777.4921875,107777.4921875,0,0.0,0.0,0.0001415877518546,0.0,107596.69806037175,minute
2025-06-30 17:31:00+00:00,107776.8828125,107776.8828125,107776.8828125,107776.8828125,148316160,0.0,0.0,-5.6540098274382444e-06,0.0,107598.48680770236,minute
2025-06-30 17:32:00+00:00,107761.875,107761.875,107761.875,107761.875,1130496,0.0,0.0,-0.0001392489011405,0.0,107598.49917000374,minute
2025-06-30 17:33:00+00:00,107725.9140625,107725.9140625,107725.9140625,107725.9140625,961638400,0.0,0.0,-0.0003337074220358,0.0,107606.20381702512,minute
2025-06-30 17:34:00+00:00,107719.859375,107719.859375,107719.859375,107719.859375,0,0.0,0.0,-5.62045590672966e-05,0.0,107606.20381702512,minute
2025-06-30 17:35:00+00:00,107745.5859375,107745.5859375,107745.5859375,107745.5859375,0,0.0,0.0,0.0002388284077723,0.0,107606.20381702512,minute
2025-06-30 17:37:00+00:00,107673.5859375,107673.5859375,107673.5859375,107673.5859375,0,0.0,0.0,-0.0006682408320816,0.0,107606.20381702512,minute
2025-06-30 17:38:00+00:00,107708.0546875,107708.0546875,107708.0546875,107708.0546875,943681536,0.0,0.0,0.000320122615959,0.0,107611.90907994872,minute
2025-06-30 17:40:00+00:00,107721.953125,107721.953125,107721.953125,107721.953125,0,0.0,0.0,0.0001290380514282,0.0,107611.90907994872,minute
2025-06-30 17:41:00+00:00,107737.8359375,107737.8359375,107737.8359375,107737.8359375,24039424,0.0,0.0,0.0001474426710548,0.0,107612.08851554742,minute
2025-06-30 17:43:00+00:00,107788.7109375,107788.7109375,107788.7109375,107788.7109375,51183616,0.0,0.0,0.0004722110812538,0.0,107612.62274445716,minute
2025-06-30 17:44:00+00:00,107831.359375,107831.359375,107831.359375,107831.359375,0,0.0,0.0,0.0003956670149318,0.0,107612.62274445716,minute
2025-06-30 17:45:00+00:00,107782.765625,107782.765625,107782.765625,107782.765625,56852480,0.0,0.0,-0.0004506458073203,0.0,107613.19245876856,minute
2025-06-30 17:47:00+00:00,107779.0625,107779.0625,107779.0625,107779.0625,16826368,0.0,0.0,-3.4357301731180456e-05,0.0,107613.35667727057,minute
2025-06-30 17:48:00+00:00,107752.875,107752.875,107752.875,107752.875,31842304,0.0,0.0,-0.0002429739078496,0.0,107613.6175847714,minute
2025-06-30 17:49:00+00:00,107701.0859375,107701.0859375,107701.0859375,107701.0859375,0,0.0,0.0,-0.0004806281270917,0.0,107613.6175847714,minute
2025-06-30 17:50:00+00:00,107682.9921875,107682.9921875,107682.9921875,107682.9921875,936595456,0.0,0.0,-0.0001679996988191,0.0,107617.23458748509,minute
2025-06-30 17:52:00+00:00,107669.15625,107669.15625,107669.15625,107669.15625,17948672,0.0,0.0,-0.0001284876768274,0.0,107617.28641298304,minute
2025-06-30 17:53:00+00:00,107626.90625,107626.90625,107626.90625,107626.90625,0,0.0,0.0,-0.0003924057870565,0.0,107617.28641298304,minute
2025-06-30 17:54:00+00:00,107589.09375,107589.09375,107589.09375,107589.09375,18100224,0.0,0.0,-0.0003513294334798,0.0,107617.25806346428,minute
2025-06-30 17:56:00+00:00,107584.796875,107584.796875,107584.796875,107584.796875,0,0.0,0.0,-3.993783059441647e-05,0.0,107617.25806346428,minute
2025-06-30 17:57:00+00:00,107659.7734375,107659.7734375,107659.7734375,107659.7734375,1038471168,0.0,0.0,0.0006969066696953,0.0,107619.57709484245,minute
2025-06-30 17:58:00+00:00,107557.34375,107557.34375,107557.34375,107557.34375,0,0.0,0.0,-0.0009514202401648,0.0,107619.57709484245,minute
2025-06-30 17:59:00+00:00,107540.609375,107540.609375,107540.609375,107540.609375,0,0.0,0.0,-0.0001555856105827,0.0,107619.57709484245,minute
2025-06-30 18:00:00+00:00,107505.8984375,107505.8984375,107505.8984375,107505.8984375,0,0.0,0.0,-0.0003227705115466,0.0,107619.57709484245,minute
2025-06-30 18:02:00+00:00,107552.3671875,107552.3671875,107552.3671875,107552.3671875,104022016,0.0,0.0,0.000432243724999,0.0,107619.21187167426,minute
2025-06-30 18:03:00+00:00,107581.765625,107581.765625,107581.765625,107581.765625,0,0.0,0.0,0.0002733406829507,0.0,107619.21187167426,minute
2025-06-30 18:04:00+00:00,107591.4140625,107591.4140625,107591.4140625,107591.4140625,0,0.0,0.0,8.968469186165784e-05,0.0,107619.21187167426,minute
2025-06-30 18:05:00+00:00,107614.234375,107614.234375,107614.234375,107614.234375,0,0.0,0.0,0.0002121016133009,0.0,107619.21187167426,minute
2025-06-30 18:06:00+00:00,107639.46875,107639.46875,107639.46875,107639.46875,10944512,0.0,0.0,0.0002344891932424,0.0,107619.22344665953,minute
2025-06-30 18:07:00+00:00,107629.671875,107629.671875,107629.671875,107629.671875,5394432,0.0,0.0,-9.101563872215834e-05,0.0,107619.22638854604,minute
2025-06-30 18:08:00+00:00,107610.34375,107610.34375,107610.34375,107610.34375,79634432,0.0,0.0,-0.0001795798933814,0.0,107619.1896204882,minute
2025-06-30 18:09:00+00:00,107548.8671875,107548.8671875,107548.8671875,107548.8671875,5169152,0.0,0.0,-0.0005712885988248,0.0,107619.17073081994,minute
2025-06-30 18:10:00+00:00,107516.46875,107516.46875,107516.46875,107516.46875,861642752,0.0,0.0,-0.0003012438749682,0.0,107614.7692956686,minute
2025-06-30 18:12:00+00:00,107428.0078125,107428.0078125,107428.0078125,107428.0078125,0,0.0,0.0,-0.000822766395962,0.0,107614.7692956686,minute
2025-06-30 18:13:00+00:00,107415.125,107415.125,107415.125,107415.125,0,0.0,0.0,-0.0001199204263611,0.0,107614.7692956686,minute
2025-06-30 18:14:00+00:00,107425.984375,107425.984375,107425.984375,107425.984375,27512832,0.0,0.0,0.0001010972616752,0.0,107614.5113091869,minute
2025-06-30 18:15:00+00:00,107416.375,107416.375,107416.375,107416.375,954269696,0.0,0.0,-8.945112354252771e-05,0.0,107605.54492041476,minute
2025-06-30 18:16:00+00:00,107447.3046875,107447.3046875,107447.3046875,107447.3046875,0,0.0,0.0,0.0002879420153585,0.0,107605.54492041476,minute
2025-06-30 18:17:00+00:00,107450.5234375,107450.5234375,107450.5234375,107450.5234375,953438208,0.0,0.0,2.995654483251009e-05,0.0,107598.83895207384,minute
2025-06-30 18:18:00+00:00,107446.7890625,107446.7890625,107446.7890625,107446.7890625,10129408,0.0,0.0,-3.475436768973772e-05,0.0,107598.76910508532,minute
2025-06-30 18:19:00+00:00,107405.5,107405.5,107405.5,107405.5,0,0.0,0.0,-0.0003842745126239,0.0,107598.76910508532,minute
2025-06-30 18:20:00+00:00,107409.3125,107409.3125,107409.3125,107409.3125,24141824,0.0,0.0,3.549632002086689e-05,0.0,107598.56190872434,minute
2025-06-30 18:22:00+00:00,107461.8046875,107461.8046875,107461.8046875,107461.8046875,71180288,0.0,0.0,0.0004887116980663,0.0,107598.12235276404,minute
2025-06-30 18:25:00+00:00,107349.28125,107349.28125,107349.28125,107349.28125,48201728,0.0,0.0,-0.0010471016918729,0.0,107597.58191628318,minute
2025-06-30 18:26:00+00:00,107346.6640625,107346.6640625,107346.6640625,107346.6640625,0,0.0,0.0,-2.438011200001089e-05,0.0,107597.58191628318,minute
2025-06-30 18:28:00+00:00,107339.8359375,107339.8359375,107339.8359375,107339.8359375,0,0.0,0.0,-6.360817133566066e-05,0.0,107597.58191628318,minute
2025-06-30 18:29:00+00:00,107334.828125,107334.828125,107334.828125,107334.828125,0,0.0,0.0,-4.665381175839034e-05,0.0,107597.58191628318,minute
2025-06-30 18:31:00+00:00,107284.2265625,107284.2265625,107284.2265625,107284.2265625,951640064,0.0,0.0,-0.0004714365633592,0.0,107584.69834276476,minute
2025-06-30 18:32:00+00:00,107275.15625,107275.15625,107275.15625,107275.15625,15970304,0.0,0.0,-8.454469767482653e-05,0.0,107584.48491061066,minute
2025-06-30 18:34:00+00:00,107217.1171875,107217.1171875,107217.1171875,107217.1171875,0,0.0,0.0,-0.0005410298575071,0.0,107584.48491061066,minute
2025-06-30 18:35:00+00:00,107201.5546875,107201.5546875,107201.5546875,107201.5546875,0,0.0,0.0,-0.0001451493978594,0.0,107584.48491061066,minute
2025-06-30 18:36:00+00:00,107287.34375,107287.34375,107287.34375,107287.34375,1041227776,0.0,0.0,0.0008002594995015,0.0,107571.70175280632,minute
2025-06-30 18:37:00+00:00,107269.4921875,107269.4921875,107269.4921875,107269.4921875,0,0.0,0.0,-0.0001663901992167,0.0,107571.70175280632,minute
2025-06-30 18:38:00+00:00,107246.40625,107246.40625,107246.40625,107246.40625,0,0.0,0.0,-0.0002152143822928,0.0,107571.70175280632,minute
2025-06-30 18:39:00+00:00,107244.828125,107244.828125,107244.828125,107244.828125,0,0.0,0.0,-1.4714945285154712e-05,0.0,107571.70175280632,minute
2025-06-30 18:40:00+00:00,107264.796875,107264.796875,107264.796875,107264.796875,696320,0.0,0.0,0.0001861977901322,0.0,107571.69292343552,minute
2025-06-30 18:41:00+00:00,107249.4375,107249.4375,107249.4375,107249.4375,20291584,0.0,0.0,-0.0001431912001651,0.0,107571.42298213486,minute
2025-06-30 18:42:00+00:00,107266.828125,107266.828125,107266.828125,107266.828125,12533760,0.0,0.0,0.0001621512000937,0.0,107571.26546331785,minute
2025-06-30 18:43:00+00:00,107244.40625,107244.40625,107244.40625,107244.40625,0,0.0,0.0,-0.0002090289737464,0.0,107571.26546331785,minute
2025-06-30 18:44:00+00:00,107270.625,107270.625,107270.625,107270.625,58142720,0.0,0.0,0.0002444766204297,0.0,107570.54596353324,minute
2025-06-30 18:45:00+00:00,107279.953125,107279.953125,107279.953125,107279.953125,0,0.0,0.0,8.695880162901126e-05,0.0,107570.54596353324,minute
2025-06-30 18:46:00+00:00,107314.328125,107314.328125,107314.328125,107314.328125,986980352,0.0,0.0,0.000320423331654,0.0,107560.54339839116,minute
2025-06-30 18:47:00+00:00,107327.296875,107327.296875,107327.296875,107327.296875,0,0.0,0.0,0.0001208482616124,0.0,107560.54339839116,minute
2025-06-30 18:48:00+00:00,107337.4453125,107337.4453125,107337.4453125,107337.4453125,1011851264,0.0,0.0,9.45559777940641e-05,0.0,107551.95794814848,minute
2025-06-30 18:50:00+00:00,107255.265625,107255.265625,107255.265625,107255.265625,0,0.0,0.0,-0.0007656199312434,0.0,107551.95794814848,minute
2025-06-30 18:51:00+00:00,107278.46875,107278.46875,107278.46875,107278.46875,0,0.0,0.0,0.0002163355324775,0.0,107551.95794814848,minute
2025-06-30 18:52:00+00:00,107272.7109375,107272.7109375,107272.7109375,107272.7109375,911749120,0.0,0.0,-5.3671650677822313e-05,0.0,107542.59936364004,minute
2025-06-30 18:53:00+00:00,107266.6171875,107266.6171875,107266.6171875,107266.6171875,14266368,0.0,0.0,-5.680615271808076e-05,0.0,107542.45471543285,minute
2025-06-30 18:54:00+00:00,107254.4609375,107254.4609375,107254.4609375,107254.4609375,0,0.0,0.0,-0.0001133274295277,0.0,107542.45471543285,minute
2025-06-30 18:55:00+00:00,107264.2890625,107264.2890625,107264.2890625,107264.2890625,31858688,0.0,0.0,9.163371774101314e-05,0.0,107542.12952184529,minute
2025-06-30 18:56:00+00:00,107267.9140625,107267.9140625,107267.9140625,107267.9140625,0,0.0,0.0,3.3795031241901086e-05,0.0,107542.12952184529,minute
2025-06-30 18:57:00+00:00,107274.671875,107274.671875,107274.671875,107274.671875,0,0.0,0.0,6.29993839169618e-05,0.0,107542.12952184529,minute
2025-06-30 18:58:00+00:00,107285.1171875,107285.1171875,107285.1171875,107285.1171875,7827456,0.0,0.0,9.736979211805163e-05,0.0,107542.055721149,minute
2025-06-30 19:00:00+00:00,107278.4453125,107278.4453125,107278.4453125,107278.4453125,0,0.0,0.0,-6.21882622203751e-05,0.0,107542.055721149,minute
2025-06-30 19:02:00+00:00,107257.7265625,107257.7265625,107257.7265625,107257.7265625,939491328,0.0,0.0,-0.0001931305952435,0.0,107532.58279349524,minute
2025-06-30 19:03:00+00:00,107272.7890625,107272.7890625,107272.7890625,107272.7890625,0,0.0,0.0,0.0001404327733089,0.0,107532.58279349524,minute
2025-06-30 19:04:00+00:00,107368.234375,107368.234375,107368.234375,107368.234375,858992640,0.0,0.0,0.0008897439260611,0.0,107527.72439644868,minute
2025-06-30 19:05:00+00:00,107384.5,107384.5,107384.5,107384.5,0,0.0,0.0,0.0001514938295734,0.0,107527.72439644868,minute
2025-06-30 19:06:00+00:00,107343.71875,107343.71875,107343.71875,107343.71875,1080868864,0.0,0.0,-0.0003797684954532,0.0,107521.12535547747,minute
2025-06-30 19:07:00+00:00,107326.2890625,107326.2890625,107326.2890625,107326.2890625,14823424,0.0,0.0,-0.0001623726819134,0.0,107521.02957400582,minute
2025-06-30 19:08:00+00:00,107340.484375,107340.484375,107340.484375,107340.484375,0,0.0,0.0,0.0001322631446964,0.0,107521.02957400582,minute
2025-06-30 19:09:00+00:00,107351.8515625,107351.8515625,107351.8515625,107351.8515625,58261504,0.0,0.0,0.0001058984181614,0.0,107520.70332409318,minute
2025-06-30 19:10:00+00:00,107355.1640625,107355.1640625,107355.1640625,107355.1640625,17428480,0.0,0.0,3.085647757150589e-05,0.0,107520.60788311988,minute
2025-06-30 19:11:00+00:00,107357.953125,107357.953125,107357.953125,107357.953125,4026368,0.0,0.0,2.5979770273298897e-05,0.0,107520.58622121076,minute
2025-06-30 19:12:00+00:00,107360.203125,107360.203125,107360.203125,107360.203125,0,0.0,0.0,2.095792565448562e-05,0.0,107520.58622121076,minute
2025-06-30 19:14:00+00:00,107370.5546875,107370.5546875,107370.5546875,107370.5546875,58503168,0.0,0.0,9.641899138301824e-05,0.0,107520.29646093382,minute
2025-06-30 19:16:00+00:00,107405.1484375,107405.1484375,107405.1484375,107405.1484375,0,0.0,0.0,0.0003221902885821,0.0,107520.29646093382,minute
2025-06-30 19:17:00+00:00,107442.8515625,107442.8515625,107442.8515625,107442.8515625,76075008,0.0,0.0,0.0003510364777525,0.0,107520.10245169637,minute
2025-06-30 19:18:00+00:00,107463.3046875,107463.3046875,107463.3046875,107463.3046875,0,0.0,0.0,0.0001903628273314,0.0,107520.10245169637,minute
2025-06-30 19:19:00+00:00,107456.921875,107456.921875,107456.921875,107456.921875,80224256,0.0,0.0,-5.9395274680573706e-05,0.0,107519.93598357342,minute
